年,月,年月,縣市,營業行車次數_班次,年月KEY
2020,12,2020-12-01,新竹市,19879.0,202012
2020,12,2020-12-01,新竹縣,8198.0,202012
2020,12,2020-12-01,桃園市,194621.0,202012
2020,12,2020-12-01,澎湖縣,6001.0,202012
2020,12,2020-12-01,臺中市,302718.0,202012
2020,12,2020-12-01,臺北市,992630.0,202012
2020,12,2020-12-01,臺南市,91579.0,202012
2020,12,2020-12-01,臺東縣,3497.0,202012
2020,12,2020-12-01,花蓮縣,4598.0,202012
2020,12,2020-12-01,苗栗縣,1302.0,202012
2020,12,2020-12-01,連江縣,2504.0,202012
2020,12,2020-12-01,金門縣,11094.0,202012
2020,12,2020-12-01,雲林縣,4667.0,202012
2020,12,2020-12-01,高雄市,283677.0,202012
2021,1,2021-01-01,南投縣,2429.0,202101
2021,1,2021-01-01,嘉義市,4776.0,202101
2021,1,2021-01-01,嘉義縣,3479.0,202101
2021,1,2021-01-01,基隆市,62118.0,202101
2021,1,2021-01-01,宜蘭縣,24971.0,202101
2021,1,2021-01-01,屏東縣,12813.0,202101
2021,1,2021-01-01,彰化縣,4828.0,202101
2021,1,2021-01-01,新北市,670420.0,202101
2021,1,2021-01-01,新竹市,19245.0,202101
2021,1,2021-01-01,新竹縣,7813.0,202101
2021,1,2021-01-01,桃園市,183468.0,202101
2021,1,2021-01-01,澎湖縣,5433.0,202101
2021,1,2021-01-01,臺中市,299698.0,202101
2021,1,2021-01-01,臺北市,957928.0,202101
2021,1,2021-01-01,臺南市,92546.0,202101
2021,1,2021-01-01,臺東縣,3375.0,202101
2021,1,2021-01-01,花蓮縣,4669.0,202101
2021,1,2021-01-01,苗栗縣,1302.0,202101
2021,1,2021-01-01,連江縣,2406.0,202101
2021,1,2021-01-01,金門縣,11094.0,202101
2021,1,2021-01-01,雲林縣,4713.0,202101
2021,1,2021-01-01,高雄市,278243.0,202101
2021,2,2021-02-01,南投縣,1987.0,202102
2021,2,2021-02-01,嘉義市,4488.0,202102
2021,2,2021-02-01,嘉義縣,3345.0,202102
2021,2,2021-02-01,基隆市,58188.0,202102
2021,2,2021-02-01,宜蘭縣,22401.0,202102
2021,2,2021-02-01,屏東縣,11385.0,202102
2021,2,2021-02-01,彰化縣,4250.0,202102
2021,2,2021-02-01,新北市,558968.0,202102
2021,2,2021-02-01,新竹市,15697.0,202102
2021,2,2021-02-01,新竹縣,6409.0,202102
2021,2,2021-02-01,桃園市,160408.0,202102
2021,2,2021-02-01,澎湖縣,4588.0,202102
2021,2,2021-02-01,臺中市,257454.0,202102
2021,2,2021-02-01,臺北市,796805.0,202102
2021,2,2021-02-01,臺南市,83108.0,202102
2021,2,2021-02-01,臺東縣,2797.0,202102
2021,2,2021-02-01,花蓮縣,3983.0,202102
2021,2,2021-02-01,苗栗縣,1176.0,202102
2021,2,2021-02-01,連江縣,2068.0,202102
2021,2,2021-02-01,金門縣,10752.0,202102
2021,2,2021-02-01,雲林縣,4336.0,202102
2021,2,2021-02-01,高雄市,246405.0,202102
2021,3,2021-03-01,南投縣,3372.0,202103
2021,3,2021-03-01,嘉義市,4926.0,202103
2021,3,2021-03-01,嘉義縣,3682.0,202103
2021,3,2021-03-01,基隆市,63674.0,202103
2021,3,2021-03-01,宜蘭縣,30924.0,202103
2021,3,2021-03-01,屏東縣,13385.0,202103
2021,3,2021-03-01,彰化縣,5552.0,202103
2021,3,2021-03-01,新北市,675582.0,202103
2021,3,2021-03-01,新竹市,19667.0,202103
2021,3,2021-03-01,新竹縣,8100.0,202103
2021,3,2021-03-01,桃園市,184178.0,202103
2021,3,2021-03-01,澎湖縣,5924.0,202103
2021,3,2021-03-01,臺中市,297834.0,202103
2021,3,2021-03-01,臺北市,949720.0,202103
2021,3,2021-03-01,臺南市,90782.0,202103
2021,3,2021-03-01,臺東縣,3653.0,202103
2021,3,2021-03-01,花蓮縣,5069.0,202103
2021,3,2021-03-01,苗栗縣,1302.0,202103
2021,3,2021-03-01,連江縣,2494.0,202103
2021,3,2021-03-01,金門縣,10752.0,202103
2021,3,2021-03-01,雲林縣,4653.0,202103
2021,3,2021-03-01,高雄市,277650.0,202103
2021,4,2021-04-01,南投縣,3239.0,202104
2021,4,2021-04-01,嘉義市,4780.0,202104
2021,4,2021-04-01,嘉義縣,3700.0,202104
2021,4,2021-04-01,基隆市,62344.0,202104
2021,4,2021-04-01,宜蘭縣,24986.0,202104
2021,4,2021-04-01,屏東縣,12960.0,202104
2021,4,2021-04-01,彰化縣,5303.0,202104
2021,4,2021-04-01,新北市,640623.0,202104
2021,4,2021-04-01,新竹市,18964.0,202104
2021,4,2021-04-01,新竹縣,7753.0,202104
2021,4,2021-04-01,桃園市,177401.0,202104
2021,4,2021-04-01,澎湖縣,5525.0,202104
2021,4,2021-04-01,臺中市,284033.0,202104
2021,4,2021-04-01,臺北市,905049.0,202104
2021,4,2021-04-01,臺南市,89252.0,202104
2021,4,2021-04-01,臺東縣,3510.0,202104
2021,4,2021-04-01,花蓮縣,5081.0,202104
2021,4,2021-04-01,苗栗縣,1260.0,202104
2021,4,2021-04-01,連江縣,2404.0,202104
2021,4,2021-04-01,金門縣,11520.0,202104
2021,4,2021-04-01,雲林縣,4587.0,202104
2021,4,2021-04-01,高雄市,268317.0,202104
2021,5,2021-05-01,南投縣,2907.0,202105
2021,5,2021-05-01,嘉義市,4792.0,202105
2021,5,2021-05-01,嘉義縣,3032.0,202105
2021,5,2021-05-01,基隆市,62632.0,202105
2021,5,2021-05-01,宜蘭縣,23078.0,202105
2021,5,2021-05-01,屏東縣,11361.0,202105
2021,5,2021-05-01,彰化縣,4819.0,202105
2021,5,2021-05-01,新北市,569249.0,202105
2021,5,2021-05-01,新竹市,17443.0,202105
2021,5,2021-05-01,新竹縣,7838.0,202105
2021,5,2021-05-01,桃園市,174010.0,202105
2021,5,2021-05-01,澎湖縣,5204.0,202105
2021,5,2021-05-01,臺中市,279145.0,202105
2021,5,2021-05-01,臺北市,796249.0,202105
2021,5,2021-05-01,臺南市,89870.0,202105
2021,5,2021-05-01,臺東縣,3503.0,202105
2021,5,2021-05-01,花蓮縣,3845.0,202105
2021,5,2021-05-01,苗栗縣,1302.0,202105
2021,5,2021-05-01,連江縣,2404.0,202105
2021,5,2021-05-01,金門縣,11520.0,202105
2021,5,2021-05-01,雲林縣,4493.0,202105
2021,5,2021-05-01,高雄市,267771.0,202105
2021,6,2021-06-01,南投縣,1444.0,202106
2021,6,2021-06-01,嘉義市,4122.0,202106
2021,6,2021-06-01,嘉義縣,1734.0,202106
2021,6,2021-06-01,基隆市,41484.0,202106
2021,6,2021-06-01,宜蘭縣,15068.0,202106
2021,6,2021-06-01,屏東縣,5523.0,202106
2021,6,2021-06-01,彰化縣,2871.0,202106
2021,6,2021-06-01,新北市,362995.0,202106
2021,6,2021-06-01,新竹市,10094.0,202106
2021,6,2021-06-01,新竹縣,7373.0,202106
2021,6,2021-06-01,桃園市,145071.0,202106
2021,6,2021-06-01,澎湖縣,4739.0,202106
2021,6,2021-06-01,臺中市,222487.0,202106
2021,6,2021-06-01,臺北市,530220.0,202106
2021,6,2021-06-01,臺南市,69523.0,202106
2021,6,2021-06-01,臺東縣,2762.0,202106
2021,6,2021-06-01,花蓮縣,1733.0,202106
2021,6,2021-06-01,苗栗縣,1260.0,202106
2021,6,2021-06-01,連江縣,2220.0,202106
2021,6,2021-06-01,金門縣,11520.0,202106
2021,6,2021-06-01,雲林縣,3702.0,202106
2021,6,2021-06-01,高雄市,204476.0,202106
2021,7,2021-07-01,南投縣,1355.0,202107
2021,7,2021-07-01,嘉義市,4390.0,202107
2021,7,2021-07-01,嘉義縣,3392.0,202107
2021,7,2021-07-01,基隆市,43128.0,202107
2021,7,2021-07-01,宜蘭縣,15854.0,202107
2021,7,2021-07-01,屏東縣,4563.0,202107
2021,7,2021-07-01,彰化縣,2759.0,202107
2021,7,2021-07-01,新北市,383676.0,202107
2021,7,2021-07-01,新竹市,9649.0,202107
2021,7,2021-07-01,新竹縣,7592.0,202107
2021,7,2021-07-01,桃園市,151031.0,202107
2021,7,2021-07-01,澎湖縣,4903.0,202107
2021,7,2021-07-01,臺中市,223447.0,202107
2021,7,2021-07-01,臺北市,573117.0,202107
2021,7,2021-07-01,臺南市,64906.0,202107
2021,7,2021-07-01,臺東縣,2345.0,202107
2021,7,2021-07-01,花蓮縣,1633.0,202107
2021,7,2021-07-01,苗栗縣,1302.0,202107
2021,7,2021-07-01,連江縣,2330.0,202107
2021,7,2021-07-01,金門縣,11520.0,202107
2021,7,2021-07-01,雲林縣,3689.0,202107
2021,7,2021-07-01,高雄市,208346.0,202107
2021,8,2021-08-01,南投縣,1461.0,202108
2021,8,2021-08-01,嘉義市,4980.0,202108
2021,8,2021-08-01,嘉義縣,3849.0,202108
2021,8,2021-08-01,基隆市,49168.0,202108
2021,8,2021-08-01,宜蘭縣,17155.0,202108
2021,8,2021-08-01,屏東縣,7416.0,202108
2021,8,2021-08-01,彰化縣,3069.0,202108
2021,8,2021-08-01,新北市,492426.0,202108
2021,8,2021-08-01,新竹市,10848.0,202108
2021,8,2021-08-01,新竹縣,7684.0,202108
2021,8,2021-08-01,桃園市,160673.0,202108
2021,8,2021-08-01,澎湖縣,4891.0,202108
2021,8,2021-08-01,臺中市,229894.0,202108
2021,8,2021-08-01,臺北市,736763.0,202108
2021,8,2021-08-01,臺南市,65939.0,202108
2021,8,2021-08-01,臺東縣,3265.0,202108
2021,8,2021-08-01,花蓮縣,2170.0,202108
2021,8,2021-08-01,苗栗縣,1302.0,202108
2021,8,2021-08-01,連江縣,2248.0,202108
2021,8,2021-08-01,金門縣,11520.0,202108
2021,8,2021-08-01,雲林縣,3907.0,202108
2021,8,2021-08-01,高雄市,211546.0,202108
2021,9,2021-09-01,南投縣,1759.0,202109
2021,9,2021-09-01,嘉義市,4770.0,202109
2021,9,2021-09-01,嘉義縣,4447.0,202109
2021,9,2021-09-01,基隆市,53759.0,202109
2021,9,2021-09-01,宜蘭縣,20269.0,202109
2021,9,2021-09-01,屏東縣,12921.0,202109
2021,9,2021-09-01,彰化縣,4358.0,202109
2021,9,2021-09-01,新北市,602187.0,202109
2021,9,2021-09-01,新竹市,18549.0,202109
2021,9,2021-09-01,新竹縣,7484.0,202109
2021,9,2021-09-01,桃園市,166381.0,202109
2021,9,2021-09-01,澎湖縣,5468.0,202109
2021,9,2021-09-01,臺中市,258087.0,202109
2021,9,2021-09-01,臺北市,827582.0,202109
2021,9,2021-09-01,臺南市,84242.0,202109
2021,9,2021-09-01,臺東縣,3313.0,202109
2021,9,2021-09-01,花蓮縣,2948.0,202109
2021,9,2021-09-01,苗栗縣,1260.0,202109
2021,9,2021-09-01,連江縣,2538.0,202109
2021,9,2021-09-01,金門縣,11520.0,202109
2021,9,2021-09-01,雲林縣,3899.0,202109
2021,9,2021-09-01,高雄市,234188.0,202109
2021,10,2021-10-01,南投縣,2698.0,202110
2021,10,2021-10-01,嘉義市,4946.0,202110
2021,10,2021-10-01,嘉義縣,4700.0,202110
2021,10,2021-10-01,基隆市,56764.0,202110
2021,10,2021-10-01,宜蘭縣,22200.0,202110
2021,10,2021-10-01,屏東縣,14382.0,202110
2021,10,2021-10-01,彰化縣,5845.0,202110
2021,10,2021-10-01,新北市,626834.0,202110
2021,10,2021-10-01,新竹市,19052.0,202110
2021,10,2021-10-01,新竹縣,7378.0,202110
2021,10,2021-10-01,桃園市,171878.0,202110
2021,10,2021-10-01,澎湖縣,5623.0,202110
2021,10,2021-10-01,臺中市,269829.0,202110
2021,10,2021-10-01,臺北市,865267.0,202110
2021,10,2021-10-01,臺南市,87872.0,202110
2021,10,2021-10-01,臺東縣,3453.0,202110
2021,10,2021-10-01,花蓮縣,3070.0,202110
2021,10,2021-10-01,苗栗縣,1302.0,202110
2021,10,2021-10-01,連江縣,2410.0,202110
2021,10,2021-10-01,金門縣,11520.0,202110
2021,10,2021-10-01,雲林縣,4065.0,202110
2021,10,2021-10-01,高雄市,244129.0,202110
2021,11,2021-11-01,南投縣,2965.0,202111
2021,11,2021-11-01,嘉義市,4820.0,202111
2021,11,2021-11-01,嘉義縣,4847.0,202111
2021,11,2021-11-01,基隆市,54548.0,202111
2021,11,2021-11-01,宜蘭縣,22373.0,202111
2021,11,2021-11-01,屏東縣,14238.0,202111
2021,11,2021-11-01,彰化縣,5928.0,202111
2021,11,2021-11-01,新北市,623085.0,202111
2021,11,2021-11-01,新竹市,18458.0,202111
2021,11,2021-11-01,新竹縣,7531.0,202111
2021,11,2021-11-01,桃園市,168620.0,202111
2021,11,2021-11-01,澎湖縣,5542.0,202111
2021,11,2021-11-01,臺中市,265957.0,202111
2021,11,2021-11-01,臺北市,862256.0,202111
2021,11,2021-11-01,臺南市,84264.0,202111
2021,11,2021-11-01,臺東縣,3319.0,202111
2021,11,2021-11-01,花蓮縣,3055.0,202111
2021,11,2021-11-01,苗栗縣,1260.0,202111
2021,11,2021-11-01,連江縣,2440.0,202111
2021,11,2021-11-01,金門縣,11520.0,202111
2021,11,2021-11-01,雲林縣,3916.0,202111
2021,11,2021-11-01,高雄市,240068.0,202111
2021,12,2021-12-01,南投縣,3008.0,202112
2021,12,2021-12-01,嘉義市,5014.0,202112
2021,12,2021-12-01,嘉義縣,5091.0,202112
2021,12,2021-12-01,基隆市,68912.0,202112
2021,12,2021-12-01,宜蘭縣,22984.0,202112
2021,12,2021-12-01,屏東縣,15153.0,202112
2021,12,2021-12-01,彰化縣,6219.0,202112
2021,12,2021-12-01,新北市,645516.0,202112
2021,12,2021-12-01,新竹市,18982.0,202112
2021,12,2021-12-01,新竹縣,7597.0,202112
2021,12,2021-12-01,桃園市,170889.0,202112
2021,12,2021-12-01,澎湖縣,5719.0,202112
2021,12,2021-12-01,臺中市,276645.0,202112
2021,12,2021-12-01,臺北市,891189.0,202112
2021,12,2021-12-01,臺南市,88056.0,202112
2021,12,2021-12-01,臺東縣,3400.0,202112
2021,12,2021-12-01,花蓮縣,3271.0,202112
2021,12,2021-12-01,苗栗縣,1302.0,202112
2021,12,2021-12-01,連江縣,2518.0,202112
2021,12,2021-12-01,金門縣,11520.0,202112
2021,12,2021-12-01,雲林縣,4069.0,202112
2021,12,2021-12-01,高雄市,247140.0,202112
2022,1,2022-01-01,南投縣,2874.0,202201
2022,1,2022-01-01,嘉義市,4996.0,202201
2022,1,2022-01-01,嘉義縣,4903.0,202201
2022,1,2022-01-01,基隆市,55681.0,202201
2022,1,2022-01-01,宜蘭縣,22717.0,202201
2022,1,2022-01-01,屏東縣,14419.0,202201
2022,1,2022-01-01,彰化縣,6022.0,202201
2022,1,2022-01-01,新北市,615065.0,202201
2022,1,2022-01-01,新竹市,18041.0,202201
2022,1,2022-01-01,新竹縣,7369.0,202201
2022,1,2022-01-01,桃園市,174354.0,202201
2022,1,2022-01-01,澎湖縣,5349.0,202201
2022,1,2022-01-01,臺中市,275816.0,202201
2022,1,2022-01-01,臺北市,856617.0,202201
2022,1,2022-01-01,臺南市,91394.0,202201
2022,1,2022-01-01,臺東縣,3181.0,202201
2022,1,2022-01-01,花蓮縣,3659.0,202201
2022,1,2022-01-01,苗栗縣,1302.0,202201
2022,1,2022-01-01,連江縣,2422.0,202201
2022,1,2022-01-01,金門縣,11520.0,202201
2022,1,2022-01-01,雲林縣,4104.0,202201
2022,1,2022-01-01,高雄市,242063.0,202201
2022,2,2022-02-01,南投縣,1898.0,202202
2022,2,2022-02-01,嘉義市,4542.0,202202
2022,2,2022-02-01,嘉義縣,4410.0,202202
2022,2,2022-02-01,基隆市,55221.0,202202
2022,2,2022-02-01,宜蘭縣,20467.0,202202
2022,2,2022-02-01,屏東縣,12484.0,202202
2022,2,2022-02-01,彰化縣,5266.0,202202
2022,2,2022-02-01,新北市,511897.0,202202
2022,2,2022-02-01,新竹市,15458.0,202202
2022,2,2022-02-01,新竹縣,6118.0,202202
2022,2,2022-02-01,桃園市,152727.0,202202
2022,2,2022-02-01,澎湖縣,4749.0,202202
2022,2,2022-02-01,臺中市,241259.0,202202
2022,2,2022-02-01,臺北市,718324.0,202202
2022,2,2022-02-01,臺南市,79343.0,202202
2022,2,2022-02-01,臺東縣,2783.0,202202
2022,2,2022-02-01,花蓮縣,3019.0,202202
2022,2,2022-02-01,苗栗縣,1176.0,202202
2022,2,2022-02-01,連江縣,2270.0,202202
2022,2,2022-02-01,金門縣,10752.0,202202
2022,2,2022-02-01,雲林縣,3744.0,202202
2022,2,2022-02-01,高雄市,211290.0,202202
2022,3,2022-03-01,南投縣,3043.0,202203
2022,3,2022-03-01,嘉義市,5008.0,202203
2022,3,2022-03-01,嘉義縣,4669.0,202203
2022,3,2022-03-01,基隆市,57798.0,202203
2022,3,2022-03-01,宜蘭縣,23418.0,202203
2022,3,2022-03-01,屏東縣,15104.0,202203
2022,3,2022-03-01,彰化縣,6365.0,202203
2022,3,2022-03-01,新北市,637222.0,202203
2022,3,2022-03-01,新竹市,19235.0,202203
2022,3,2022-03-01,新竹縣,7693.0,202203
2022,3,2022-03-01,桃園市,176980.0,202203
2022,3,2022-03-01,澎湖縣,5973.0,202203
2022,3,2022-03-01,臺中市,277206.0,202203
2022,3,2022-03-01,臺北市,874160.0,202203
2022,3,2022-03-01,臺南市,87477.0,202203
2022,3,2022-03-01,臺東縣,3440.0,202203
2022,3,2022-03-01,花蓮縣,3956.0,202203
2022,3,2022-03-01,苗栗縣,1302.0,202203
2022,3,2022-03-01,連江縣,2804.0,202203
2022,3,2022-03-01,金門縣,11904.0,202203
2022,3,2022-03-01,雲林縣,3948.0,202203
2022,3,2022-03-01,高雄市,245017.0,202203
2022,4,2022-04-01,南投縣,2304.0,202204
2022,4,2022-04-01,嘉義市,4864.0,202204
2022,4,2022-04-01,嘉義縣,6029.0,202204
2022,4,2022-04-01,基隆市,54326.0,202204
2022,4,2022-04-01,宜蘭縣,22681.0,202204
2022,4,2022-04-01,屏東縣,14390.0,202204
2022,4,2022-04-01,彰化縣,6086.0,202204
2022,4,2022-04-01,新北市,589260.0,202204
2022,4,2022-04-01,新竹市,18191.0,202204
2022,4,2022-04-01,新竹縣,7015.0,202204
2022,4,2022-04-01,桃園市,168817.0,202204
2022,4,2022-04-01,澎湖縣,5578.0,202204
2022,4,2022-04-01,臺中市,264455.0,202204
2022,4,2022-04-01,臺北市,792376.0,202204
2022,4,2022-04-01,臺南市,85397.0,202204
2022,4,2022-04-01,臺東縣,3274.0,202204
2022,4,2022-04-01,花蓮縣,3618.0,202204
2022,4,2022-04-01,苗栗縣,1260.0,202204
2022,4,2022-04-01,連江縣,2498.0,202204
2022,4,2022-04-01,金門縣,11520.0,202204
2022,4,2022-04-01,雲林縣,4756.0,202204
2022,4,2022-04-01,高雄市,233274.0,202204
2022,5,2022-05-01,南投縣,2501.0,202205
2022,5,2022-05-01,嘉義市,5014.0,202205
2022,5,2022-05-01,嘉義縣,4711.0,202205
2022,5,2022-05-01,基隆市,54890.0,202205
2022,5,2022-05-01,宜蘭縣,23523.0,202205
2022,5,2022-05-01,屏東縣,14025.0,202205
2022,5,2022-05-01,彰化縣,6215.0,202205
2022,5,2022-05-01,新北市,577152.0,202205
2022,5,2022-05-01,新竹市,18243.0,202205
2022,5,2022-05-01,新竹縣,8115.0,202205
2022,5,2022-05-01,桃園市,174565.0,202205
2022,5,2022-05-01,澎湖縣,5495.0,202205
2022,5,2022-05-01,臺中市,272879.0,202205
2022,5,2022-05-01,臺北市,775878.0,202205
2022,5,2022-05-01,臺南市,89226.0,202205
2022,5,2022-05-01,臺東縣,3719.0,202205
2022,5,2022-05-01,花蓮縣,3647.0,202205
2022,5,2022-05-01,苗栗縣,1302.0,202205
2022,5,2022-05-01,連江縣,2510.0,202205
2022,5,2022-05-01,金門縣,11904.0,202205
2022,5,2022-05-01,雲林縣,4863.0,202205
2022,5,2022-05-01,高雄市,242047.0,202205
2022,6,2022-06-01,南投縣,1470.0,202206
2022,6,2022-06-01,嘉義市,4854.0,202206
2022,6,2022-06-01,嘉義縣,4496.0,202206
2022,6,2022-06-01,基隆市,50831.0,202206
2022,6,2022-06-01,宜蘭縣,22572.0,202206
2022,6,2022-06-01,屏東縣,13117.0,202206
2022,6,2022-06-01,彰化縣,5577.0,202206
2022,6,2022-06-01,新北市,507435.0,202206
2022,6,2022-06-01,新竹市,17384.0,202206
2022,6,2022-06-01,新竹縣,7057.0,202206
2022,6,2022-06-01,桃園市,167676.0,202206
2022,6,2022-06-01,澎湖縣,5266.0,202206
2022,6,2022-06-01,臺中市,255860.0,202206
2022,6,2022-06-01,臺北市,726154.0,202206
2022,6,2022-06-01,臺南市,84648.0,202206
2022,6,2022-06-01,臺東縣,3716.0,202206
2022,6,2022-06-01,花蓮縣,3441.0,202206
2022,6,2022-06-01,苗栗縣,1260.0,202206
2022,6,2022-06-01,連江縣,2400.0,202206
2022,6,2022-06-01,金門縣,11520.0,202206
2022,6,2022-06-01,雲林縣,4714.0,202206
2022,6,2022-06-01,高雄市,220017.0,202206
2022,7,2022-07-01,南投縣,1516.0,202207
2022,7,2022-07-01,嘉義市,5146.0,202207
2022,7,2022-07-01,嘉義縣,4490.0,202207
2022,7,2022-07-01,基隆市,53371.0,202207
2022,7,2022-07-01,宜蘭縣,23626.0,202207
2022,7,2022-07-01,屏東縣,13290.0,202207
2022,7,2022-07-01,彰化縣,5148.0,202207
2022,7,2022-07-01,新北市,549988.0,202207
2022,7,2022-07-01,新竹市,17182.0,202207
2022,7,2022-07-01,新竹縣,7325.0,202207
2022,7,2022-07-01,桃園市,172523.0,202207
2022,7,2022-07-01,澎湖縣,4599.0,202207
2022,7,2022-07-01,臺中市,263721.0,202207
2022,7,2022-07-01,臺北市,774488.0,202207
2022,7,2022-07-01,臺南市,86839.0,202207
2022,7,2022-07-01,臺東縣,3234.0,202207
2022,7,2022-07-01,花蓮縣,3487.0,202207
2022,7,2022-07-01,苗栗縣,1302.0,202207
2022,7,2022-07-01,連江縣,2294.0,202207
2022,7,2022-07-01,金門縣,11966.0,202207
2022,7,2022-07-01,雲林縣,5043.0,202207
2022,7,2022-07-01,高雄市,221179.0,202207
2022,8,2022-08-01,南投縣,1599.0,202208
2022,8,2022-08-01,嘉義市,5134.0,202208
2022,8,2022-08-01,嘉義縣,4481.0,202208
2022,8,2022-08-01,基隆市,55086.0,202208
