年,月,年月,縣市,營業行車次數_班次,年月KEY
2022,8,2022-08-01,宜蘭縣,23461.0,202208
2022,8,2022-08-01,屏東縣,14389.0,202208
2022,8,2022-08-01,彰化縣,5322.0,202208
2022,8,2022-08-01,新北市,615728.0,202208
2022,8,2022-08-01,新竹市,17322.0,202208
2022,8,2022-08-01,新竹縣,7572.0,202208
2022,8,2022-08-01,桃園市,173716.0,202208
2022,8,2022-08-01,澎湖縣,4723.0,202208
2022,8,2022-08-01,臺中市,266517.0,202208
2022,8,2022-08-01,臺北市,839743.0,202208
2022,8,2022-08-01,臺南市,88071.0,202208
2022,8,2022-08-01,臺東縣,3516.0,202208
2022,8,2022-08-01,花蓮縣,3819.0,202208
2022,8,2022-08-01,苗栗縣,1302.0,202208
2022,8,2022-08-01,連江縣,2324.0,202208
2022,8,2022-08-01,金門縣,11904.0,202208
2022,8,2022-08-01,雲林縣,5045.0,202208
2022,8,2022-08-01,高雄市,223090.0,202208
2022,9,2022-09-01,南投縣,2904.0,202209
2022,9,2022-09-01,嘉義市,4854.0,202209
2022,9,2022-09-01,嘉義縣,4170.0,202209
2022,9,2022-09-01,基隆市,52744.0,202209
2022,9,2022-09-01,宜蘭縣,23176.0,202209
2022,9,2022-09-01,屏東縣,14786.0,202209
2022,9,2022-09-01,彰化縣,5591.0,202209
2022,9,2022-09-01,新北市,592648.0,202209
2022,9,2022-09-01,新竹市,17599.0,202209
2022,9,2022-09-01,新竹縣,7421.0,202209
2022,9,2022-09-01,桃園市,169286.0,202209
2022,9,2022-09-01,澎湖縣,5700.0,202209
2022,9,2022-09-01,臺中市,258300.0,202209
2022,9,2022-09-01,臺北市,803227.0,202209
2022,9,2022-09-01,臺南市,85596.0,202209
2022,9,2022-09-01,臺東縣,3804.0,202209
2022,9,2022-09-01,花蓮縣,3934.0,202209
2022,9,2022-09-01,苗栗縣,1260.0,202209
2022,9,2022-09-01,連江縣,2404.0,202209
2022,9,2022-09-01,金門縣,11520.0,202209
2022,9,2022-09-01,雲林縣,4903.0,202209
2022,9,2022-09-01,高雄市,228012.0,202209
2022,10,2022-10-01,南投縣,3001.0,202210
2022,10,2022-10-01,嘉義市,5026.0,202210
2022,10,2022-10-01,嘉義縣,4365.0,202210
2022,10,2022-10-01,基隆市,52718.0,202210
2022,10,2022-10-01,宜蘭縣,23692.0,202210
2022,10,2022-10-01,屏東縣,14813.0,202210
2022,10,2022-10-01,彰化縣,6072.0,202210
2022,10,2022-10-01,新北市,600787.0,202210
2022,10,2022-10-01,新竹市,16996.0,202210
2022,10,2022-10-01,新竹縣,7520.0,202210
2022,10,2022-10-01,桃園市,173468.0,202210
2022,10,2022-10-01,澎湖縣,5789.0,202210
2022,10,2022-10-01,臺中市,265121.0,202210
2022,10,2022-10-01,臺北市,820162.0,202210
2022,10,2022-10-01,臺南市,87501.0,202210
2022,10,2022-10-01,臺東縣,4117.0,202210
2022,10,2022-10-01,花蓮縣,4076.0,202210
2022,10,2022-10-01,苗栗縣,1302.0,202210
2022,10,2022-10-01,連江縣,1938.0,202210
2022,10,2022-10-01,金門縣,11904.0,202210
2022,10,2022-10-01,雲林縣,5079.0,202210
2022,10,2022-10-01,高雄市,232839.0,202210
2022,11,2022-11-01,南投縣,3172.0,202211
2022,11,2022-11-01,嘉義市,4848.0,202211
2022,11,2022-11-01,嘉義縣,3842.0,202211
2022,11,2022-11-01,基隆市,54603.0,202211
2022,11,2022-11-01,宜蘭縣,23179.0,202211
2022,11,2022-11-01,屏東縣,14528.0,202211
2022,11,2022-11-01,彰化縣,5880.0,202211
2022,11,2022-11-01,新北市,603289.0,202211
2022,11,2022-11-01,新竹市,16480.0,202211
2022,11,2022-11-01,新竹縣,7508.0,202211
2022,11,2022-11-01,桃園市,172370.0,202211
2022,11,2022-11-01,澎湖縣,5766.0,202211
2022,11,2022-11-01,臺中市,259832.0,202211
2022,11,2022-11-01,臺北市,821775.0,202211
2022,11,2022-11-01,臺南市,86844.0,202211
2022,11,2022-11-01,臺東縣,3921.0,202211
2022,11,2022-11-01,花蓮縣,4060.0,202211
2022,11,2022-11-01,苗栗縣,1260.0,202211
2022,11,2022-11-01,連江縣,2440.0,202211
2022,11,2022-11-01,金門縣,12741.0,202211
2022,11,2022-11-01,雲林縣,4888.0,202211
2022,11,2022-11-01,高雄市,220026.0,202211
2022,12,2022-12-01,南投縣,3155.0,202212
2022,12,2022-12-01,嘉義市,5014.0,202212
2022,12,2022-12-01,嘉義縣,3955.0,202212
2022,12,2022-12-01,基隆市,55849.0,202212
2022,12,2022-12-01,宜蘭縣,23787.0,202212
2022,12,2022-12-01,屏東縣,15209.0,202212
2022,12,2022-12-01,彰化縣,6071.0,202212
2022,12,2022-12-01,新北市,625786.0,202212
2022,12,2022-12-01,新竹市,17056.0,202212
2022,12,2022-12-01,新竹縣,7682.0,202212
2022,12,2022-12-01,桃園市,174462.0,202212
2022,12,2022-12-01,澎湖縣,5913.0,202212
2022,12,2022-12-01,臺中市,266758.0,202212
2022,12,2022-12-01,臺北市,841465.0,202212
2022,12,2022-12-01,臺南市,89064.0,202212
2022,12,2022-12-01,臺東縣,4070.0,202212
2022,12,2022-12-01,花蓮縣,4171.0,202212
2022,12,2022-12-01,苗栗縣,1302.0,202212
2022,12,2022-12-01,連江縣,2530.0,202212
2022,12,2022-12-01,金門縣,12741.0,202212
2022,12,2022-12-01,雲林縣,5069.0,202212
2022,12,2022-12-01,高雄市,226811.0,202212
2023,1,2023-01-01,南投縣,2035.0,202301
2023,1,2023-01-01,嘉義市,6748.0,202301
2023,1,2023-01-01,嘉義縣,3673.0,202301
2023,1,2023-01-01,基隆市,50642.0,202301
2023,1,2023-01-01,宜蘭縣,22985.0,202301
2023,1,2023-01-01,屏東縣,13650.0,202301
2023,1,2023-01-01,彰化縣,5416.0,202301
2023,1,2023-01-01,新北市,549324.0,202301
2023,1,2023-01-01,新竹市,15003.0,202301
2023,1,2023-01-01,新竹縣,6764.0,202301
2023,1,2023-01-01,桃園市,166665.0,202301
2023,1,2023-01-01,澎湖縣,5349.0,202301
2023,1,2023-01-01,臺中市,250259.0,202301
2023,1,2023-01-01,臺北市,755097.0,202301
2023,1,2023-01-01,臺南市,86980.0,202301
2023,1,2023-01-01,臺東縣,3519.0,202301
2023,1,2023-01-01,花蓮縣,3906.0,202301
2023,1,2023-01-01,苗栗縣,1302.0,202301
2023,1,2023-01-01,連江縣,2354.0,202301
2023,1,2023-01-01,金門縣,12741.0,202301
2023,1,2023-01-01,雲林縣,5124.0,202301
2023,1,2023-01-01,高雄市,217066.0,202301
2023,2,2023-02-01,南投縣,2045.0,202302
2023,2,2023-02-01,嘉義市,6172.0,202302
2023,2,2023-02-01,嘉義縣,3402.0,202302
2023,2,2023-02-01,基隆市,48584.0,202302
2023,2,2023-02-01,宜蘭縣,20978.0,202302
2023,2,2023-02-01,屏東縣,13423.0,202302
2023,2,2023-02-01,彰化縣,5270.0,202302
2023,2,2023-02-01,新北市,544115.0,202302
2023,2,2023-02-01,新竹市,14964.0,202302
2023,2,2023-02-01,新竹縣,6762.0,202302
2023,2,2023-02-01,桃園市,157012.0,202302
2023,2,2023-02-01,澎湖縣,4812.0,202302
2023,2,2023-02-01,臺中市,233339.0,202302
2023,2,2023-02-01,臺北市,720355.0,202302
2023,2,2023-02-01,臺南市,80225.0,202302
2023,2,2023-02-01,臺東縣,3474.0,202302
2023,2,2023-02-01,花蓮縣,3750.0,202302
2023,2,2023-02-01,苗栗縣,1176.0,202302
2023,2,2023-02-01,連江縣,2216.0,202302
2023,2,2023-02-01,金門縣,12006.0,202302
2023,2,2023-02-01,雲林縣,4623.0,202302
2023,2,2023-02-01,高雄市,202233.0,202302
2023,3,2023-03-01,南投縣,3453.0,202303
2023,3,2023-03-01,嘉義市,7420.0,202303
2023,3,2023-03-01,嘉義縣,4123.0,202303
2023,3,2023-03-01,基隆市,57529.0,202303
2023,3,2023-03-01,宜蘭縣,22926.0,202303
2023,3,2023-03-01,屏東縣,15673.0,202303
2023,3,2023-03-01,彰化縣,6385.0,202303
2023,3,2023-03-01,新北市,633505.0,202303
2023,3,2023-03-01,新竹市,17168.0,202303
2023,3,2023-03-01,新竹縣,7780.0,202303
2023,3,2023-03-01,桃園市,173924.0,202303
2023,3,2023-03-01,澎湖縣,6035.0,202303
2023,3,2023-03-01,臺中市,257006.0,202303
2023,3,2023-03-01,臺北市,819868.0,202303
2023,3,2023-03-01,臺南市,88798.0,202303
2023,3,2023-03-01,臺東縣,4394.0,202303
2023,3,2023-03-01,花蓮縣,4420.0,202303
2023,3,2023-03-01,苗栗縣,1302.0,202303
2023,3,2023-03-01,連江縣,3402.0,202303
2023,3,2023-03-01,金門縣,12741.0,202303
2023,3,2023-03-01,雲林縣,5079.0,202303
2023,3,2023-03-01,高雄市,225675.0,202303
2023,4,2023-04-01,南投縣,2763.0,202304
2023,4,2023-04-01,嘉義市,6678.0,202304
2023,4,2023-04-01,嘉義縣,3997.0,202304
2023,4,2023-04-01,基隆市,52483.0,202304
2023,4,2023-04-01,宜蘭縣,22396.0,202304
2023,4,2023-04-01,屏東縣,14416.0,202304
2023,4,2023-04-01,彰化縣,6165.0,202304
2023,4,2023-04-01,新北市,578081.0,202304
2023,4,2023-04-01,新竹市,16147.0,202304
2023,4,2023-04-01,新竹縣,6884.0,202304
2023,4,2023-04-01,桃園市,164559.0,202304
2023,4,2023-04-01,澎湖縣,5456.0,202304
2023,4,2023-04-01,臺中市,241884.0,202304
2023,4,2023-04-01,臺北市,748187.0,202304
2023,4,2023-04-01,臺南市,85700.0,202304
2023,4,2023-04-01,臺東縣,3808.0,202304
2023,4,2023-04-01,花蓮縣,4287.0,202304
2023,4,2023-04-01,苗栗縣,1260.0,202304
2023,4,2023-04-01,連江縣,3230.0,202304
2023,4,2023-04-01,金門縣,12330.0,202304
2023,4,2023-04-01,雲林縣,4944.0,202304
2023,4,2023-04-01,高雄市,207516.0,202304
2023,5,2023-05-01,南投縣,3440.0,202305
2023,5,2023-05-01,嘉義市,6870.0,202305
2023,5,2023-05-01,嘉義縣,4265.0,202305
2023,5,2023-05-01,基隆市,55832.0,202305
2023,5,2023-05-01,宜蘭縣,23417.0,202305
2023,5,2023-05-01,屏東縣,14931.0,202305
2023,5,2023-05-01,彰化縣,6480.0,202305
2023,5,2023-05-01,新北市,626236.0,202305
2023,5,2023-05-01,新竹市,17075.0,202305
2023,5,2023-05-01,新竹縣,7612.0,202305
2023,5,2023-05-01,桃園市,173076.0,202305
2023,5,2023-05-01,澎湖縣,6155.0,202305
2023,5,2023-05-01,臺中市,254212.0,202305
2023,5,2023-05-01,臺北市,801286.0,202305
2023,5,2023-05-01,臺南市,89427.0,202305
2023,5,2023-05-01,臺東縣,4263.0,202305
2023,5,2023-05-01,花蓮縣,4207.0,202305
2023,5,2023-05-01,苗栗縣,1302.0,202305
2023,5,2023-05-01,連江縣,3392.0,202305
2023,5,2023-05-01,金門縣,12741.0,202305
2023,5,2023-05-01,雲林縣,5067.0,202305
2023,5,2023-05-01,高雄市,219833.0,202305
2023,6,2023-06-01,南投縣,2879.0,202306
2023,6,2023-06-01,嘉義市,6654.0,202306
2023,6,2023-06-01,嘉義縣,4244.0,202306
2023,6,2023-06-01,基隆市,54336.0,202306
2023,6,2023-06-01,宜蘭縣,22457.0,202306
2023,6,2023-06-01,屏東縣,14500.0,202306
2023,6,2023-06-01,彰化縣,6139.0,202306
2023,6,2023-06-01,新北市,598345.0,202306
2023,6,2023-06-01,新竹市,16316.0,202306
2023,6,2023-06-01,新竹縣,7296.0,202306
2023,6,2023-06-01,桃園市,168474.0,202306
2023,6,2023-06-01,澎湖縣,5874.0,202306
2023,6,2023-06-01,臺中市,237979.0,202306
2023,6,2023-06-01,臺北市,754055.0,202306
2023,6,2023-06-01,臺南市,86186.0,202306
2023,6,2023-06-01,臺東縣,3912.0,202306
2023,6,2023-06-01,花蓮縣,4031.0,202306
2023,6,2023-06-01,苗栗縣,1260.0,202306
2023,6,2023-06-01,連江縣,2848.0,202306
2023,6,2023-06-01,金門縣,11460.0,202306
2023,6,2023-06-01,雲林縣,4918.0,202306
2023,6,2023-06-01,高雄市,208532.0,202306
2023,7,2023-07-01,南投縣,1770.0,202307
2023,7,2023-07-01,嘉義市,6786.0,202307
2023,7,2023-07-01,嘉義縣,4213.0,202307
2023,7,2023-07-01,基隆市,54570.0,202307
2023,7,2023-07-01,宜蘭縣,22553.0,202307
2023,7,2023-07-01,屏東縣,13072.0,202307
2023,7,2023-07-01,彰化縣,5948.0,202307
2023,7,2023-07-01,新北市,607507.0,202307
2023,7,2023-07-01,新竹市,15649.0,202307
2023,7,2023-07-01,新竹縣,7489.0,202307
2023,7,2023-07-01,桃園市,171654.0,202307
2023,7,2023-07-01,澎湖縣,4478.0,202307
2023,7,2023-07-01,臺中市,253835.0,202307
2023,7,2023-07-01,臺北市,770413.0,202307
2023,7,2023-07-01,臺南市,83709.0,202307
2023,7,2023-07-01,臺東縣,3267.0,202307
2023,7,2023-07-01,花蓮縣,3599.0,202307
2023,7,2023-07-01,苗栗縣,1302.0,202307
2023,7,2023-07-01,連江縣,2728.0,202307
2023,7,2023-07-01,金門縣,11842.0,202307
2023,7,2023-07-01,雲林縣,5014.0,202307
2023,7,2023-07-01,高雄市,202429.0,202307
2023,8,2023-08-01,南投縣,1947.0,202308
2023,8,2023-08-01,嘉義市,7030.0,202308
2023,8,2023-08-01,嘉義縣,4420.0,202308
2023,8,2023-08-01,基隆市,55778.0,202308
2023,8,2023-08-01,宜蘭縣,21882.0,202308
2023,8,2023-08-01,屏東縣,14060.0,202308
2023,8,2023-08-01,彰化縣,5913.0,202308
2023,8,2023-08-01,新北市,610693.0,202308
2023,8,2023-08-01,新竹市,15804.0,202308
2023,8,2023-08-01,新竹縣,7603.0,202308
2023,8,2023-08-01,桃園市,174762.0,202308
2023,8,2023-08-01,澎湖縣,4949.0,202308
2023,8,2023-08-01,臺中市,254367.0,202308
2023,8,2023-08-01,臺北市,777205.0,202308
2023,8,2023-08-01,臺南市,88689.0,202308
2023,8,2023-08-01,臺東縣,3216.0,202308
2023,8,2023-08-01,花蓮縣,4851.0,202308
2023,8,2023-08-01,苗栗縣,1302.0,202308
2023,8,2023-08-01,連江縣,2806.0,202308
2023,8,2023-08-01,金門縣,11842.0,202308
2023,8,2023-08-01,雲林縣,5052.0,202308
2023,8,2023-08-01,高雄市,209071.0,202308
2023,9,2023-09-01,南投縣,2933.0,202309
2023,9,2023-09-01,嘉義市,6233.0,202309
2023,9,2023-09-01,嘉義縣,4028.0,202309
2023,9,2023-09-01,基隆市,54952.0,202309
2023,9,2023-09-01,宜蘭縣,22227.0,202309
2023,9,2023-09-01,屏東縣,13561.0,202309
2023,9,2023-09-01,彰化縣,5947.0,202309
2023,9,2023-09-01,新北市,593103.0,202309
2023,9,2023-09-01,新竹市,16081.0,202309
2023,9,2023-09-01,新竹縣,7303.0,202309
2023,9,2023-09-01,桃園市,167903.0,202309
2023,9,2023-09-01,澎湖縣,5593.0,202309
2023,9,2023-09-01,臺中市,236951.0,202309
2023,9,2023-09-01,臺北市,756811.0,202309
2023,9,2023-09-01,臺南市,81074.0,202309
2023,9,2023-09-01,臺東縣,3864.0,202309
2023,9,2023-09-01,花蓮縣,4993.0,202309
2023,9,2023-09-01,苗栗縣,1260.0,202309
2023,9,2023-09-01,連江縣,2794.0,202309
2023,9,2023-09-01,金門縣,11020.0,202309
2023,9,2023-09-01,雲林縣,4772.0,202309
2023,9,2023-09-01,高雄市,203247.0,202309
2023,10,2023-10-01,南投縣,2918.0,202310
2023,10,2023-10-01,嘉義市,6976.0,202310
2023,10,2023-10-01,嘉義縣,4305.0,202310
2023,10,2023-10-01,基隆市,53344.0,202310
2023,10,2023-10-01,宜蘭縣,22168.0,202310
2023,10,2023-10-01,屏東縣,14467.0,202310
2023,10,2023-10-01,彰化縣,6253.0,202310
2023,10,2023-10-01,新北市,608175.0,202310
2023,10,2023-10-01,新竹市,16074.0,202310
2023,10,2023-10-01,新竹縣,7274.0,202310
2023,10,2023-10-01,桃園市,172464.0,202310
2023,10,2023-10-01,澎湖縣,5364.0,202310
2023,10,2023-10-01,臺中市,238151.0,202310
2023,10,2023-10-01,臺北市,781883.0,202310
2023,10,2023-10-01,臺南市,86384.0,202310
2023,10,2023-10-01,臺東縣,3879.0,202310
2023,10,2023-10-01,花蓮縣,4944.0,202310
2023,10,2023-10-01,苗栗縣,1302.0,202310
2023,10,2023-10-01,連江縣,2884.0,202310
2023,10,2023-10-01,金門縣,11400.0,202310
2023,10,2023-10-01,雲林縣,5108.0,202310
2023,10,2023-10-01,高雄市,209274.0,202310
2023,11,2023-11-01,南投縣,3173.0,202311
2023,11,2023-11-01,嘉義市,6988.0,202311
2023,11,2023-11-01,嘉義縣,4237.0,202311
2023,11,2023-11-01,基隆市,55518.0,202311
2023,11,2023-11-01,宜蘭縣,22400.0,202311
2023,11,2023-11-01,屏東縣,17976.0,202311
2023,11,2023-11-01,彰化縣,6322.0,202311
2023,11,2023-11-01,新北市,608540.0,202311
2023,11,2023-11-01,新竹市,15746.0,202311
2023,11,2023-11-01,新竹縣,7741.0,202311
2023,11,2023-11-01,桃園市,168667.0,202311
2023,11,2023-11-01,澎湖縣,5752.0,202311
2023,11,2023-11-01,臺中市,237845.0,202311
2023,11,2023-11-01,臺北市,808090.0,202311
2023,11,2023-11-01,臺南市,87205.0,202311
2023,11,2023-11-01,臺東縣,4122.0,202311
2023,11,2023-11-01,花蓮縣,5305.0,202311
2023,11,2023-11-01,苗栗縣,1260.0,202311
2023,11,2023-11-01,連江縣,2904.0,202311
2023,11,2023-11-01,金門縣,11400.0,202311
2023,11,2023-11-01,雲林縣,5012.0,202311
2023,11,2023-11-01,高雄市,210052.0,202311
2023,12,2023-12-01,南投縣,3102.0,202312
2023,12,2023-12-01,嘉義市,7256.0,202312
2023,12,2023-12-01,嘉義縣,4504.0,202312
2023,12,2023-12-01,基隆市,55444.0,202312
2023,12,2023-12-01,宜蘭縣,23025.0,202312
2023,12,2023-12-01,屏東縣,16524.0,202312
2023,12,2023-12-01,彰化縣,6503.0,202312
2023,12,2023-12-01,新北市,617468.0,202312
2023,12,2023-12-01,新竹市,16190.0,202312
2023,12,2023-12-01,新竹縣,7584.0,202312
2023,12,2023-12-01,桃園市,169449.0,202312
2023,12,2023-12-01,澎湖縣,5838.0,202312
2023,12,2023-12-01,臺中市,244687.0,202312
2023,12,2023-12-01,臺北市,784539.0,202312
2023,12,2023-12-01,臺南市,89910.0,202312
2023,12,2023-12-01,臺東縣,4117.0,202312
2023,12,2023-12-01,花蓮縣,5236.0,202312
2023,12,2023-12-01,苗栗縣,1302.0,202312
2023,12,2023-12-01,連江縣,2958.0,202312
2023,12,2023-12-01,金門縣,11532.0,202312
2023,12,2023-12-01,雲林縣,5185.0,202312
2023,12,2023-12-01,高雄市,215628.0,202312
2024,1,2024-01-01,南投縣,2452.0,202401
2024,1,2024-01-01,嘉義市,7227.0,202401
2024,1,2024-01-01,嘉義縣,4450.0,202401
2024,1,2024-01-01,基隆市,57692.0,202401
2024,1,2024-01-01,宜蘭縣,21974.0,202401
2024,1,2024-01-01,屏東縣,17326.0,202401
2024,1,2024-01-01,彰化縣,6223.0,202401
2024,1,2024-01-01,新北市,621000.0,202401
2024,1,2024-01-01,新竹市,16052.0,202401
2024,1,2024-01-01,新竹縣,7887.0,202401
2024,1,2024-01-01,桃園市,149717.0,202401
2024,1,2024-01-01,澎湖縣,5424.0,202401
2024,1,2024-01-01,臺中市,245052.0,202401
2024,1,2024-01-01,臺北市,825859.0,202401
2024,1,2024-01-01,臺南市,89899.0,202401
2024,1,2024-01-01,臺東縣,4291.0,202401
2024,1,2024-01-01,花蓮縣,6427.0,202401
2024,1,2024-01-01,苗栗縣,1302.0,202401
2024,1,2024-01-01,連江縣,2924.0,202401
2024,1,2024-01-01,金門縣,11610.0,202401
2024,1,2024-01-01,雲林縣,5298.0,202401
2024,1,2024-01-01,高雄市,213294.0,202401
2024,2,2024-02-01,南投縣,1893.0,202402
2024,2,2024-02-01,嘉義市,6505.0,202402
2024,2,2024-02-01,嘉義縣,4043.0,202402
2024,2,2024-02-01,基隆市,50176.0,202402
2024,2,2024-02-01,宜蘭縣,19035.0,202402
2024,2,2024-02-01,屏東縣,9381.0,202402
2024,2,2024-02-01,彰化縣,5727.0,202402
2024,2,2024-02-01,新北市,518358.0,202402
2024,2,2024-02-01,新竹市,13702.0,202402
2024,2,2024-02-01,新竹縣,6710.0,202402
2024,2,2024-02-01,桃園市,133945.0,202402
2024,2,2024-02-01,澎湖縣,5133.0,202402
2024,2,2024-02-01,臺中市,218613.0,202402
2024,2,2024-02-01,臺北市,706929.0,202402
2024,2,2024-02-01,臺南市,83198.0,202402
2024,2,2024-02-01,臺東縣,3513.0,202402
2024,2,2024-02-01,花蓮縣,5048.0,202402
2024,2,2024-02-01,苗栗縣,1218.0,202402
2024,2,2024-02-01,連江縣,2628.0,202402
2024,2,2024-02-01,金門縣,10672.0,202402
2024,2,2024-02-01,雲林縣,5063.0,202402
2024,2,2024-02-01,高雄市,193565.0,202402
2024,3,2024-03-01,南投縣,3178.0,202403
2024,3,2024-03-01,嘉義市,8681.0,202403
2024,3,2024-03-01,嘉義縣,4580.0,202403
2024,3,2024-03-01,基隆市,56826.0,202403
2024,3,2024-03-01,宜蘭縣,21612.0,202403
2024,3,2024-03-01,屏東縣,17677.0,202403
2024,3,2024-03-01,彰化縣,6456.0,202403
2024,3,2024-03-01,新北市,604887.0,202403
2024,3,2024-03-01,新竹市,16811.0,202403
2024,3,2024-03-01,新竹縣,8039.0,202403
2024,3,2024-03-01,桃園市,145915.0,202403
2024,3,2024-03-01,澎湖縣,5993.0,202403
2024,3,2024-03-01,臺中市,241517.0,202403
2024,3,2024-03-01,臺北市,816646.0,202403
2024,3,2024-03-01,臺南市,91158.0,202403
2024,3,2024-03-01,臺東縣,4486.0,202403
2024,3,2024-03-01,花蓮縣,6529.0,202403
2024,3,2024-03-01,苗栗縣,1302.0,202403
2024,3,2024-03-01,連江縣,2944.0,202403
2024,3,2024-03-01,金門縣,11408.0,202403
2024,3,2024-03-01,雲林縣,5352.0,202403
2024,3,2024-03-01,高雄市,215655.0,202403
